index,GOLDAMGBDollarD228NLBM,Industrial Production_Manufacturing (NAICS),"All Employees, Retail Trade",Unemployment_Rate,IndustrialProductionGoldSilver21222S,Federal Debt Held by Federal Reserve Banks,FEDFUNDS,Fed Debt_Total Public Debt as Perc of GDP,gold_pred_x,gold_pred_y,gold_pred_x.1,gold_pred_y.1,gold_pred
1983-09-30,412.24545454545455,47.7979,10836.5,9.2,34.1286,153.706272647215,9.45,37.20981560957197,346.79715,380.28006,380.28006,380.28006,380.28006
1983-10-31,394.24523809523816,48.3297,10839.4,8.8,32.0309,151.9,9.48,37.17553,336.3332,367.0273,367.0273,367.0273,367.0273
1983-11-30,381.01590909090896,48.5227,11001.5,8.5,31.4496,150.91245649252696,9.34,37.223124269334285,336.52634,356.50692999999984,356.5069299999999,356.50692999999995,356.50693
1983-12-31,388.06,48.6894,11262.3,8.3,32.4084,150.6308229497866,9.47,37.3431408382099,350.65558,339.73800000000006,339.73800000000006,339.73800000000006,339.738
1984-01-31,370.73452380952375,49.5933,10826.5,8.0,28.729,150.8,9.56,37.45447,322.8763,366.90054,366.90054,366.90054,366.90054
1984-02-29,386.0380952380953,50.1113,10735.9,7.8,29.3999,151.3179901525888,9.59,37.537741936533116,316.91867,383.57352000000003,383.57352,383.57352000000003,383.57352
1984-03-31,394.7431818181818,50.3435,10813.9,7.8,30.8588,152.18484491163034,9.91,37.613312779446545,329.46396,365.7835,365.7835,365.7835,365.7835
1984-04-30,381.371052631579,50.6151,10986.3,7.7,30.7637,152.9,10.29,37.72687,347.80032,354.34457000000015,354.3445700000001,354.34457000000003,354.34457
1984-05-31,376.95714285714286,50.7352,11120.7,7.4,32.4164,153.4299003086496,10.32,37.89607656358905,354.6976,353.13504,353.13504,353.13504,353.13504
1984-06-30,378.31428571428563,50.9641,11269.4,7.2,34.4384,153.86242095886587,11.06,38.12202187029821,380.21478,378.55096000000003,378.55096,378.55096000000003,378.55096
1984-07-31,347.60681818181814,51.1994,11294.9,7.5,33.4115,155.0,11.23,38.49586,389.3616,362.9157,362.9157,362.9157,362.9157
1984-08-31,347.67727272727274,51.2696,11341.3,7.5,33.0015,156.9677407614509,11.64,39.02496997811592,403.64175,374.15157999999997,374.15158,374.15157999999997,374.15158
1984-09-30,340.945,51.1514,11391.2,7.3,32.0728,159.41109030384683,11.3,39.63870018595709,399.09296,384.37125,384.37125,384.37125,384.37125
1984-10-31,340.2173913043478,51.3382,11424.0,7.4,33.6899,160.9,9.99,40.08547,373.0912,339.1771,339.1771,339.1771,339.1771
1984-11-30,341.28636363636366,51.5145,11659.5,7.2,33.2314,161.08707091842427,9.43,40.290304373749315,373.1914,344.87332000000015,344.8733200000001,344.87332000000004,344.87332
1984-12-31,319.62222222222226,51.6949,11865.7,7.3,33.3751,160.3499597133273,8.38,40.31330062927119,363.4864,326.20346,326.20346,326.20346,326.20346
1985-01-31,302.85227272727275,51.4962,11360.9,7.3,33.9086,161.0,8.35,40.44121,331.50073,329.3171700000001,329.3171700000001,329.31717000000003,329.31717
1985-02-28,300.3325000000001,51.2861,11256.2,7.2,33.749,163.1365502925021,8.5,40.69233349671403,329.21747,345.2438,345.2438,345.2438,345.2438
1985-03-31,303.2047619047619,51.6954,11379.8,7.2,34.5591,166.81578246843478,8.58,41.081709374331744,339.77054,326.85684,326.85684,326.85684,326.85684
1985-04-30,324.8825,51.4761,11545.2,7.3,32.0938,169.1,8.27,41.31983,345.5719,324.496,324.496,324.496,324.496
1985-05-31,316.39523809523814,51.5792,11722.3,7.2,33.2162,169.62137930314898,7.97,41.37236223180975,348.5829,319.83182,319.83182,319.83182,319.83182
1985-06-30,316.2975,51.6713,11847.3,7.4,32.9266,168.8258748970428,7.53,41.30585110118215,351.95416,329.14066,329.14066,329.14066,329.14066
1985-07-31,317.20217391304345,51.361999999999995,11824.0,7.4,34.3701,169.7,7.88,41.55909000000001,359.8377,323.82193,323.82193,323.82193,323.82193
1985-08-31,330.13095238095235,51.6709,11881.2,7.1,34.1622,172.80177962724903,7.9,42.21302414034969,362.71667,323.57346,323.57346,323.57346,323.57346
1985-09-30,323.7642857142856,51.7546,11877.0,7.1,38.5276,177.48752435834788,7.92,43.133526667031724,366.94232,326.73196,326.73196,326.73196,326.73196
1985-10-31,326.09347826086963,51.6228,11866.9,7.1,37.719,181.3,7.99,43.78715,383.93378,327.6009,327.6009,327.6009,327.6009
1985-11-30,325.54761904761904,51.9762,12027.8,7.0,39.169000000000004,183.5562390743019,8.05,44.03787268761096,406.2481,343.61273,343.61273,343.61273,343.61273
1985-12-31,321.985,52.1894,12262.2,7.0,38.7581,184.51811883944802,8.27,43.97771595711894,453.85016,354.79773,354.79773,354.79773,354.79773
1986-01-31,345.5613636363636,52.7764,11738.3,6.7,48.8439,184.8,8.14,44.07415,360.26657,357.6711,357.6711,357.6711,357.6711
1986-02-28,339.05250000000007,52.5177,11616.9,7.2,48.7562,184.57913199146407,7.86,44.36949027052493,353.73294,336.70437999999996,336.70438,336.70437999999996,336.70438
1986-03-31,346.09473684210525,52.3429,11708.5,7.2,45.8571,183.9530694415035,7.48,44.8855708139876,356.13712000000015,342.50638,342.50638,342.50638,342.50638
1986-04-30,340.71590909090907,52.4278,11867.0,7.1,48.3445,183.9,6.99,45.30682,355.51434,358.9974,358.9974,358.9974,358.9974
1986-05-31,342.3250000000001,52.5065,12038.1,7.2,47.1326,184.60399345323003,6.85,45.607643953794486,371.1969,371.6342,371.6342,371.6342,371.6342
1986-06-30,342.79761904761904,52.3386,12146.9,7.2,50.0823,186.2917056245433,6.92,45.80317527384134,382.10315,382.39734,382.39734,382.39734,382.39734
1986-07-31,348.55434782608705,52.596000000000004,12162.2,7.0,50.0001,190.8,6.56,46.12536,370.16052,387.47238,387.47238,387.47238,387.47238
1986-08-31,376.29,52.7786,12227.4,6.9,51.5288,198.40368914363376,6.17,46.60592692181733,365.24936,393.06317,393.06317,393.06317,393.06317
1986-09-30,418.1522727272728,52.8888,12237.6,7.0,52.907,207.52861272673678,5.89,47.172756789958974,365.67957,392.87417999999997,392.87418,392.87417999999997,392.87418
1986-10-31,423.86304347826086,53.103,12236.2,7.0,55.2701,211.3,5.85,47.55286,365.3854,394.92996,394.92996,394.92996,394.92996
1986-11-30,396.9825,53.3482,12394.4,6.9,56.7839,208.29382228075784,6.04,47.672677923369896,380.61514,399.70328,399.70328,399.70328,399.70328
1986-12-31,391.595238095238,53.8107,12614.4,6.6,58.2814,199.9115707560569,6.91,47.58604099491136,428.40677,411.11887,411.11887,411.11887,411.11887
1987-01-31,408.5238095238095,53.6536,12074.2,6.6,50.4656,196.4,6.43,47.57835,360.31625,393.55957,393.55957,393.55957,393.55957
1987-02-28,401.04500000000013,54.4452,11973.3,6.6,64.1947,198.98128458949128,6.1,47.684090490785294,340.43896,401.67023,401.67023,401.67023,401.67023
1987-03-31,408.8477272727272,54.4534,12055.0,6.6,58.9306,207.01823781863442,6.13,47.900852544014654,350.3714,400.30199999999996,400.302,400.30199999999996,400.302
1987-04-30,439.66500000000013,54.7748,12226.7,6.3,63.4994,212.3,6.37,48.04867,361.32123,409.5543,409.5543,409.5543,409.5543
1987-05-31,461.65,55.1747,12370.2,6.3,63.8462,213.6373598139796,6.85,48.10493635077017,383.79898,413.94662,413.94662,413.94662,413.94662
1987-06-30,449.2772727272728,55.3428,12504.1,6.2,64.9828,211.77976067218214,6.73,48.08592367869576,387.83337,420.98068,420.98068,420.98068,420.98068
1987-07-31,450.33043478260873,55.7812,12504.8,6.1,68.5169,211.9,6.58,48.1165,381.46924,426.4868,426.4868,426.4868,426.4868
1987-08-31,460.98749999999984,56.1368,12530.9,6.0,72.7421,214.97117569629955,6.73,48.219025109918825,386.73053,435.30774,435.30774,435.30774,435.30774
1987-09-30,460.12045454545455,56.4611,12513.3,5.9,74.5026,220.0053593056216,7.22,48.378860076458174,397.84964,445.34945999999997,445.34946,445.34945999999997,445.34946
1987-10-31,465.7636363636364,57.4082,12573.6,6.0,75.7005,222.6,7.29,48.55667,404.68457,447.78137000000004,447.78137,447.78137000000004,447.78137
1987-11-30,468.14047619047614,57.7166,12757.4,5.8,74.3389,221.84009523082662,6.69,48.733095560854274,399.26242,482.1122,482.1122,482.1122,482.1122
1987-12-31,487.0785714285714,58.1042,12984.6,5.7,74.8537,218.46454852244338,6.77,48.91141719998429,408.10583,507.3595,507.3595,507.3595,507.3595
1988-01-31,477.75750000000005,57.9924,12451.8,5.7,89.2337,217.5,6.83,49.03151,381.8518,461.73537999999996,461.73538,461.73537999999996,461.73538
1988-02-29,442.12380952380965,58.1557,12407.7,5.7,82.9883,219.5936547645953,6.58,49.08240387883147,375.92276,473.82538,473.82538,473.82538,473.82538
1988-03-31,443.4913043478261,58.3202,12461.2,5.7,82.9366,224.38425224027927,6.58,49.081326679065846,378.93085,473.4924,473.4924,473.4924,473.4924
1988-04-30,451.55789473684194,58.8554,12602.7,5.4,84.3755,227.6,6.87,49.08744,388.59406,446.00385,446.00385,446.00385,446.00385
1988-05-31,451.32,58.7725,12762.7,5.6,85.3587,228.71567954271228,7.09,49.112765828768,394.5427,459.1774,459.1774,459.1774,459.1774
1988-06-30,451.65681818181815,58.8916,12906.8,5.4,86.4066,228.1739116941887,7.51,49.159743471370795,399.61426,442.99625,442.99625,442.99625,442.99625
1988-07-31,437.4523809523809,58.8906,12911.1,5.4,86.1402,229.2,7.75,49.25732,403.48163,438.965,438.965,438.965,438.965
1988-08-31,431.06363636363625,58.9298,12954.6,5.6,87.6317,232.37847275614047,8.01,49.40901131719142,406.64737,442.93616,442.93616,442.93616,442.93616
1988-09-30,413.4386363636364,59.1542,12913.2,5.4,89.4111,236.8107388397744,8.19,49.59138085191965,405.2543,434.20342999999997,434.20343,434.20342999999997,434.20343
1988-10-31,406.39047619047625,59.4375,12912.6,5.4,89.439,238.4,8.3,49.71548,406.75275,433.11618,433.11618,433.11618,433.11618
1988-11-30,419.9659090909092,59.617,13107.3,5.3,92.397,236.35069128278656,8.35,49.75734936410717,405.4947,435.55962999999997,435.55963,435.55962999999997,435.55963
1988-12-31,419.24750000000006,59.8984,13352.3,5.3,98.1094,231.3413339061066,8.76,49.733891454918464,405.47543,440.38754000000006,440.38754000000006,440.38754000000006,440.38754
1989-01-31,404.4452380952381,60.4296,12863.3,5.4,96.2831,228.6,9.12,49.73276,407.92108,426.25656,426.25656,426.25656,426.25656
1989-02-28,387.9725,59.8019,12756.1,5.2,97.5944,228.87053427872883,9.36,49.76472809092945,406.1593,417.1707,417.1707,417.1707,417.1707
1989-03-31,390.2738095238095,59.7103,12841.1,5.0,101.3212,231.50102781782874,9.85,49.830786456504725,406.87872,412.84778,412.84778,412.84778,412.84778
1989-04-30,384.72,59.8829,12948.1,5.2,103.4502,231.8,9.84,49.8876,407.39728,412.89636,412.89636,412.89636,412.89636
1989-05-31,371.35,59.3188,13096.7,5.2,111.8518,228.8681671731726,9.81,49.93136880144416,396.69116,394.2285,394.2285,394.2285,394.2285
1989-06-30,367.7272727272728,59.4684,13213.2,5.3,114.8592,223.7047962214621,9.53,49.9803239191009,390.4654,388.4407,388.4407,388.4407,388.4407
1989-07-31,375.20952380952383,58.7731,13187.1,5.2,122.6994,221.1,9.24,50.17117,374.74985,360.755,360.755,360.755,360.755
1989-08-31,365.5477272727273,59.3324,13228.1,5.2,124.3889,222.12149977745116,8.99,50.5266878840127,370.28223,361.26822000000004,361.26822,361.26822000000004,361.26822
1989-09-30,361.7976190476191,59.195,13157.1,5.3,126.5501,225.7206225756953,9.02,50.992866046875,368.3501,357.1461,357.1461,357.1461,357.1461
1989-10-31,366.8,59.0825,13146.9,5.3,126.9345,226.8,8.84,51.38111,366.28296,357.836,357.836,357.836,357.836
1989-11-30,394.3613636363637,59.2,13365.7,5.4,130.8807,224.447852629731,8.55,51.63171085414334,360.18698,350.70377,350.70377,350.70377,350.70377
1989-12-31,409.6552631578947,59.2547,13537.2,5.4,132.1157,219.45379346614288,8.45,51.783591363921296,359.5144,349.20987,349.20987,349.20987,349.20987
1990-01-31,410.1181818181818,59.1036,13255.8,5.4,136.5371,217.9,8.23,51.96856,347.35715,327.17102,327.17102,327.17102,327.17102
1990-02-28,416.5425,59.9806,12966.3,5.3,129.6692,220.3791041785839,8.24,52.18579443612772,354.468,346.84668,346.84668,346.84668,346.84668
1990-03-31,393.66136363636366,60.3056,12938.2,5.2,123.2674,226.66434414577645,8.28,52.47371025347285,364.37677,359.08646,359.08646,359.08646,359.08646
1990-04-30,374.9289473684211,60.128,13012.3,5.4,133.7227,231.4,8.26,52.7473,351.05417,338.8928,338.8928,338.8928,338.8928
1990-05-31,368.8547619047618,60.2545,13108.3,5.4,126.9992,233.92025974238945,8.18,53.01426953262869,361.63922,361.4416,361.4416,361.4416,361.4416
1990-06-30,352.6571428571428,60.4462,13182.8,5.2,129.0601,234.33513291860507,8.29,53.28506758627118,360.7966,363.2161,363.2161,363.2161,363.2161
1990-07-31,361.82045454545465,60.3271,13170.1,5.5,124.1826,234.4,8.15,53.75313000000001,368.64874,374.95364,374.95364,374.95364,374.95364
1990-08-31,394.8613636363637,60.5285,13159.5,5.7,126.389,234.38137914780117,8.13,54.441579802243616,367.86826,371.23157000000003,371.23157,371.23157000000003,371.23157
1990-09-30,389.56000000000006,60.5278,13113.4,5.9,127.4238,234.39009755773426,8.2,55.27473903028449,370.2395,373.33513999999997,373.33514,373.33513999999997,373.33514
1990-10-31,381.33260869565214,60.0276,13185.2,5.9,125.4779,235.1,8.11,56.03613000000001,375.93634,384.66974,384.66974,384.66974,384.66974
1990-11-30,381.8659090909092,59.3613,13461.9,6.2,126.5042,236.57151653943544,7.81,56.633710049004456,389.52646,392.33926,392.33926,392.33926,392.33926
1990-12-31,378.16052631578947,58.9058,13673.1,6.3,123.2126,238.7902552699609,7.31,57.10538735773083,403.67877,399.72116,399.72116,399.72116,399.72116
1991-01-31,384.59090909090907,58.4688,13068.3,6.4,119.7028,241.0,6.91,57.41652,387.0666,397.5514,397.5514,397.5514,397.5514
1991-02-28,363.74750000000006,58.0592,12744.2,6.6,123.0472,242.8781560371684,6.25,57.55766355502946,364.31784,371.773,371.773,371.773,371.773
1991-03-31,363.39,57.6839,12684.5,6.8,122.6393,244.92455560014454,6.12,57.595166697735024,365.54318,368.54517000000004,368.54517,368.54517000000004,368.54517
1991-04-30,358.0547619047618,57.891999999999996,12687.0,6.7,122.5835,247.5,5.91,57.74551,361.62906,366.81613,366.81613,366.81613,366.81613
1991-05-31,357.11666666666673,58.3074,12780.6,6.9,125.5709,250.90226895391987,5.78,58.06546646784405,361.46094,363.79523,363.79523,363.79523,363.79523
1991-06-30,366.36,58.9545,12859.0,6.9,131.8668,254.78467849958386,5.9,58.521386742995176,354.83575,358.05322,358.05322,358.05322,358.05322
1991-07-31,368.0130434782609,59.1819,12849.1,6.8,125.9421,258.6,5.82,59.06123,367.1219,376.80048,376.80048,376.80048,376.80048
1991-08-31,356.72142857142853,59.2815,12871.3,6.9,129.6219,262.08202183851137,5.66,59.657264636568925,363.17612,371.81982,371.81982,371.81982,371.81982
1991-09-30,348.45952380952383,59.9636,12823.0,6.9,126.6757,264.97907061407625,5.45,60.25480347915493,368.66357,379.94888,379.94888,379.94888,379.94888
1991-10-31,358.82608695652175,59.846000000000004,12885.6,7.0,131.9536,266.5,5.21,60.68599,360.3243,369.27066,369.27066,369.27066,369.27066
1991-11-30,359.95952380952383,59.7398,13150.8,7.0,134.0358,266.3913814137827,4.81,60.890235165932964,358.29163,368.9353,368.9353,368.9353,368.9353
1991-12-31,361.875,59.6458,13391.1,7.3,133.2899,265.13078439440824,4.43,60.91820763727371,372.6084,372.90622,372.90622,372.90622,372.90622
1992-01-31,354.4363636363637,59.2972,12788.6,7.3,138.6093,265.8,4.03,60.99679,339.457,340.13837,340.13837,340.13837,340.13837
1992-02-29,353.8525,59.8786,12586.1,7.4,143.7519,268.6724868282985,4.06,61.15428531951375,327.61823,335.87372,335.87372,335.87372,335.87372
1992-03-31,344.6409090909092,60.5043,12547.8,7.4,145.0034,273.59972328375267,3.98,61.39339833822348,324.33884,337.1663200000001,337.1663200000001,337.16632000000004,337.16632
1992-04-30,338.72750000000013,60.8433,12636.3,7.4,146.9207,276.9,3.73,61.57938000000001,320.35397,338.4840000000001,338.4840000000001,338.48400000000004,338.484
1992-05-31,337.0394736842105,61.2039,12740.4,7.6,148.8136,278.17355751865244,3.82,61.70298997125435,326.6202,345.69527999999997,345.69528,345.69527999999997,345.69528
1992-06-30,340.78409090909093,61.3837,12825.1,7.8,142.74,277.90835154233497,3.76,61.77276675337564,347.4724,353.77307,353.77307,353.77307,353.77307
1992-07-31,352.4521739130433,61.9549,12804.9,7.7,145.0931,279.7,3.25,61.89802,333.36804,350.42868,350.42868,350.42868,350.42868
1992-08-31,343.60250000000013,61.711999999999996,12810.6,7.6,141.8259,284.18998944700775,3.3,62.0946386562362,339.3246,350.2341,350.2341,350.2341,350.2341
1992-09-30,345.29999999999984,61.7623,12783.9,7.6,144.7746,290.4765377241042,3.22,62.33506921151926,332.59073,351.25957999999997,351.25958,351.25957999999997,351.25958
1992-10-31,344.2772727272728,62.18899999999999,12890.4,7.3,140.9868,295.0,3.1,62.52256,334.069,345.9622,345.9622,345.9622,345.9622
1992-11-30,334.92380952380944,62.4617,13147.6,7.4,141.2312,296.84075717190484,3.09,62.627219902684345,343.29617,352.28812,352.28812,352.28812,352.28812
1992-12-31,334.65714285714284,62.3824,13411.8,7.4,130.6014,296.7342179542494,2.92,62.683925855580576,378.19348,373.05402000000004,373.05402,373.05402000000004,373.05402
1993-01-31,328.9925,62.9777,12849.3,7.3,142.0965,298.5,3.02,62.86657,331.84164,347.85925,347.85925,347.85925,347.85925
1993-02-28,329.31,63.1205,12701.7,7.1,147.5132,302.30337818886943,3.03,63.16706972970189,312.59464,341.9925,341.9925,341.9925,341.9925
1993-03-31,329.9739130434782,62.9613,12654.3,7.0,137.9881,308.45534877113585,3.07,63.612456733325345,332.2621200000001,344.81076,344.81076,344.81076,344.81076
1993-04-30,341.9475,63.3304,12745.3,7.1,142.6766,313.1,2.96,63.91524,327.7712,349.42742999999996,349.42743,349.42742999999996,349.42743
1993-05-31,367.0447368421054,63.2861,12864.2,7.1,137.6057,315.8943349211512,3.0,64.04722666297226,342.88403,352.82132,352.82132,352.82132,352.82132
1993-06-30,371.9136363636365,63.1485,12975.0,7.0,140.9843,317.0789245856205,3.04,64.03507850679335,335.69806,352.57864,352.57864,352.57864,352.57864
1993-07-31,392.0340909090911,63.3449,13009.2,6.9,141.6755,319.4,3.06,64.10093,332.65826,352.96606,352.96606,352.96606,352.96606
1993-08-31,379.7952380952382,63.2551,13048.2,6.8,139.664,323.278066685385,3.03,64.28341691924828,335.6661,357.21652,357.21652,357.21652,357.21652
1993-09-30,355.5613636363636,63.6841,13048.6,6.7,140.2762,328.146083872369,3.09,64.53763277825696,333.61487,359.67328,359.67328,359.67328,359.67328
1993-10-31,364.00476190476195,64.2618,13175.2,6.8,142.1111,332.0,2.99,64.66861,335.14188,359.67267000000015,359.6726700000001,359.67267000000004,359.67267
1993-11-30,373.9386363636364,64.5247,13457.5,6.6,147.8778,334.22376167223234,3.02,64.63446159491473,324.09436,362.5433,362.5433,362.5433,362.5433
1993-12-31,383.24285714285713,64.929,13755.5,6.5,151.3316,335.3031260554014,2.96,64.45893264975179,320.61316,366.61365,366.61365,366.61365,366.61365
1994-01-31,387.11,65.0425,13152.8,6.6,146.0897,337.3,3.05,64.30709,318.10782,353.3167,353.3167,353.3167,353.3167
1994-02-28,381.6575,65.1383,13014.9,6.6,144.5627,340.22230955806265,3.25,64.21574839709854,319.8273,351.49506,351.49506,351.49506,351.49506
1994-03-31,384.0,66.0163,13051.4,6.5,149.4748,344.4132994795092,3.34,64.15895050352061,309.31308,348.80917,348.80917,348.80917,348.80917
1994-04-30,377.90789473684197,66.598,13165.3,6.4,141.5141,347.6,3.56,64.10716,329.6102,365.87003,365.87003,365.87003,365.87003
1994-05-31,381.3425,67.0655,13295.0,6.1,142.4071,349.6284508335633,4.01,64.0486574501669,331.6137700000001,376.2023,376.2023,376.2023,376.2023
1994-06-30,385.7136363636364,67.2836,13428.9,6.1,155.6435,350.70089381958155,4.25,63.99710793243582,310.64835,356.70412999999996,356.70413,356.70412999999996,356.70413
1994-07-31,385.45000000000016,67.5994,13485.9,6.1,140.3225,353.0,4.26,64.01176,347.1859,390.9626,390.9626,390.9626,390.9626
1994-08-31,380.20681818181816,68.11,13549.4,6.0,138.653,356.8594006039736,4.47,64.10583336990396,356.37408,393.34155,393.34155,393.34155,393.34155
1994-09-30,391.3477272727272,68.4357,13581.4,5.9,138.1995,361.60039777034723,4.73,64.25792357936757,362.5005,393.62405,393.62405,393.62405,393.62405
1994-10-31,390.16428571428565,69.1652,13726.3,5.8,132.7996,364.5,4.76,64.38584,392.38834,401.8789,401.8789,401.8789,401.8789
1994-11-30,384.3772727272727,69.7038,14096.8,5.6,128.6861,364.8916214234191,5.29,64.46676176558243,467.91763,414.6133,414.6133,414.6133,414.6133
1994-12-31,379.48,70.5043,14380.3,5.5,130.3321,363.38882730880783,5.45,64.52334442406193,491.95563,413.68307000000004,413.68307,413.68307000000004,413.68307
